idx,sentence,followup,response,stype,ftype,OP1_type,OP2_type,OP1,OP2,comments,slide_number_in_experiment,wide
25,I shared my playlist with three close friends...,but I don't care about who they are.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,11,NA_CONTROL
25,I require that I share my playlist with three close friends...,but I don't care about who they are.,2,S,F2,ITV,NMR,require,three ,,20,OP1_wide
25,I shared my playlist with three close friends...,but I don't care about who they are.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,11,NA_CONTROL
25,I require that I share my playlist with three close friends...,but I don't care about who they are.,1,S,F2,ITV,NMR,require,three ,,20,OP1_wide
25,I shared my playlist with three close friends...,but I don't care about who they are.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,If they are close friends then you would care about who they are. The sentences contradict each other.,11,NA_CONTROL
25,I shared my playlist with three close friends...,because the three of them love my playlists.,5,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,14,NA_CONTROL
25,I require that I share my playlist with three close friends...,but I don't care about who they are.,1,S,F2,ITV,NMR,require,three ,,20,OP1_wide
25,I require that I share my playlist with three close friends...,because the three of them love my playlists.,5,S,F1,ITV,NMR,require,three ,,20,OP2_wide
25,I require that I share my playlist with three close friends...,because the three of them love my playlists.,1,S,F1,ITV,NMR,require,three ,,20,OP2_wide
25,I shared my playlist with three close friends...,because the three of them love my playlists.,7,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,"Yeah, you'd do that. Everything matches up - amount of people, context, etc.",14,NA_CONTROL
25,I shared my playlist with three close friends...,but I don't care about who they are.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,11,NA_CONTROL
25,I shared my playlist with three close friends...,because the three of them love my playlists.,6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,14,NA_CONTROL
25,I shared my playlist with three close friends...,because the three of them love my playlists.,6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,14,NA_CONTROL
25,I require that I share my playlist with three close friends...,because the three of them love my playlists.,5,S,F1,ITV,NMR,require,three ,,20,OP2_wide
25,I require that I share my playlist with three close friends...,because the three of them love my playlists.,1,S,F1,ITV,NMR,require,three ,,20,OP2_wide
25,I require that I share my playlist with three close friends...,because the three of them love my playlists.,4,S,F1,ITV,NMR,require,three ,,20,OP2_wide
25,I shared my playlist with three close friends...,because the three of them love my playlists.,7,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,14,NA_CONTROL
25,I shared my playlist with three close friends...,but I don't care about who they are.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,Unnatural if they're three close friends you would care about them,11,NA_CONTROL
25,I shared my playlist with three close friends...,because the three of them love my playlists.,7,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,Fine,14,NA_CONTROL
25,I shared my playlist with three close friends...,but I don't care about who they are.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,11,NA_CONTROL
25,I shared my playlist with three close friends...,but I don't care about who they are.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,you care and know about your close friends,11,NA_CONTROL
25,I shared my playlist with three close friends...,but I don't care about who they are.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,People care about their close friends ,11,NA_CONTROL
25,I require that I share my playlist with three close friends...,because the three of them love my playlists.,4,S,F1,ITV,NMR,require,three ,,20,OP2_wide
25,I require that I share my playlist with three close friends...,because the three of them love my playlists.,3,S,F1,ITV,NMR,require,three ,,20,OP2_wide
25,I require that I share my playlist with three close friends...,because the three of them love my playlists.,1,S,F1,ITV,NMR,require,three ,This just sounds weird.,20,OP2_wide
25,I require that I share my playlist with three close friends...,because the three of them love my playlists.,1,S,F1,ITV,NMR,require,three ,,20,OP2_wide
25,I shared my playlist with three close friends...,but I don't care about who they are.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,11,NA_CONTROL
25,I require that I share my playlist with three close friends...,but I don't care about who they are.,1,S,F2,ITV,NMR,require,three ,,20,OP1_wide
25,I require that I share my playlist with three close friends...,because the three of them love my playlists.,3,S,F1,ITV,NMR,require,three ,,20,OP2_wide
25,I require that I share my playlist with three close friends...,because the three of them love my playlists.,4,S,F1,ITV,NMR,require,three ,,20,OP2_wide
25,I require that I share my playlist with three close friends...,because the three of them love my playlists.,7,S,F1,ITV,NMR,require,three ,,20,OP2_wide
25,I shared my playlist with three close friends...,because the three of them love my playlists.,7,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,14,NA_CONTROL
25,I shared my playlist with three close friends...,because the three of them love my playlists.,5,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,14,NA_CONTROL
26,I finished two hikes before the end of the month...,although I haven't chosen which two hikes yet.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,"Doesn't make sense because the first phrase sounds like the person is talking about an event in the past, but the second phrase sounds like the person is talking about an event in the future.",10,NA_CONTROL
26,I expect to finish two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,4,S,F1,ITV,NMR,expect,two,,9,OP2_wide
26,I expect to finish two hikes before the end of the month...,although I haven't chosen which two hikes yet.,7,S,F2,ITV,NMR,expect,two,,15,OP1_wide
26,I finished two hikes before the end of the month...,although I haven't chosen which two hikes yet.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,10,NA_CONTROL
26,I expect to finish two hikes before the end of the month...,although I haven't chosen which two hikes yet.,6,S,F2,ITV,NMR,expect,two,,15,OP1_wide
26,I expect to finish two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,2,S,F1,ITV,NMR,expect,two,,9,OP2_wide
26,I finished two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,5,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,16,NA_CONTROL
26,I expect to finish two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,7,S,F1,ITV,NMR,expect,two,,9,OP2_wide
26,I finished two hikes before the end of the month...,although I haven't chosen which two hikes yet.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,Wrong use of tense. ,10,NA_CONTROL
26,I expect to finish two hikes before the end of the month...,although I haven't chosen which two hikes yet.,6,S,F2,ITV,NMR,expect,two,,15,OP1_wide
26,I expect to finish two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,6,S,F1,ITV,NMR,expect,two,I think the continuation is natural as it gives an logical explanation for the first part of the sentence.,9,OP2_wide
26,I expect to finish two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,6,S,F1,ITV,NMR,expect,two,,9,OP2_wide
26,I finished two hikes before the end of the month...,although I haven't chosen which two hikes yet.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,10,NA_CONTROL
26,I expect to finish two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,7,S,F1,ITV,NMR,expect,two,,9,OP2_wide
26,I expect to finish two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,7,S,F1,ITV,NMR,expect,two,"makes sense, something I would say",9,OP2_wide
26,I expect to finish two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,7,S,F1,ITV,NMR,expect,two,,9,OP2_wide
26,I expect to finish two hikes before the end of the month...,although I haven't chosen which two hikes yet.,6,S,F2,ITV,NMR,expect,two,,15,OP1_wide
26,I expect to finish two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,7,S,F1,ITV,NMR,expect,two,,9,OP2_wide
26,I expect to finish two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,4,S,F1,ITV,NMR,expect,two,,9,OP2_wide
26,I finished two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,7,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,16,NA_CONTROL
26,I expect to finish two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,7,S,F1,ITV,NMR,expect,two,,9,OP2_wide
26,I expect to finish two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,5,S,F1,ITV,NMR,expect,two,,9,OP2_wide
26,I expect to finish two hikes before the end of the month...,although I haven't chosen which two hikes yet.,6,S,F2,ITV,NMR,expect,two,Natural trying to decide whete to go and what to do ,15,OP1_wide
26,I finished two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,16,NA_CONTROL
26,I expect to finish two hikes before the end of the month...,although I haven't chosen which two hikes yet.,7,S,F2,ITV,NMR,expect,two,,15,OP1_wide
26,I expect to finish two hikes before the end of the month...,although I haven't chosen which two hikes yet.,6,S,F2,ITV,NMR,expect,two,,15,OP1_wide
26,I expect to finish two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,6,S,F1,ITV,NMR,expect,two,,9,OP2_wide
26,I expect to finish two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,6,S,F1,ITV,NMR,expect,two,,9,OP2_wide
26,I expect to finish two hikes before the end of the month...,although I haven't chosen which two hikes yet.,6,S,F2,ITV,NMR,expect,two,"Completely natural, this person has a goal, but doesn't know where to achieve it yet. ",15,OP1_wide
26,I expect to finish two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,5,S,F1,ITV,NMR,expect,two,,9,OP2_wide
26,I finished two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,16,NA_CONTROL
26,I expect to finish two hikes before the end of the month...,although I haven't chosen which two hikes yet.,7,S,F2,ITV,NMR,expect,two,,15,OP1_wide
26,I expect to finish two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,6,S,F1,ITV,NMR,expect,two,,9,OP2_wide
26,I expect to finish two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,6,S,F1,ITV,NMR,expect,two,,9,OP2_wide
26,I finished two hikes before the end of the month...,although I haven't chosen which two hikes yet.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,"The tense is wrong, the hikes can't be finished and also not yet chosen",10,NA_CONTROL
26,I finished two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,16,NA_CONTROL
26,I expect to finish two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,2,S,F1,ITV,NMR,expect,two,,9,OP2_wide
26,I expect to finish two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,7,S,F1,ITV,NMR,expect,two,,9,OP2_wide
26,I expect to finish two hikes before the end of the month...,and I chose those two hikes for their low difficulty.,7,S,F1,ITV,NMR,expect,two,,9,OP2_wide
27,I didn't feed a dog...,even though I was supposed to feed him.,7,S,F1,NEG,IND,didn't,a/an,he had a choice,5,OP2_wide
27,I didn't feed a dog...,because there was no dog to feed. ,4,S,F2,NEG,IND,didn't,a/an,could go either way,11,OP1_wide
27,I didn't feed a dog...,even though I was supposed to feed him.,7,S,F1,NEG,IND,didn't,a/an,,5,OP2_wide
27,I didn't feed a dog...,because there was no dog to feed. ,7,S,F2,NEG,IND,didn't,a/an,,11,OP1_wide
27,I starved a dog...,even though I was supposed to feed him.,7,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,9,NA_CONTROL
27,I starved a dog...,because there was no dog to feed. ,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,22,NA_CONTROL
27,I didn't feed a dog...,even though I was supposed to feed him.,6,S,F1,NEG,IND,didn't,a/an,,5,OP2_wide
27,I didn't feed a dog...,because there was no dog to feed. ,7,S,F2,NEG,IND,didn't,a/an,,11,OP1_wide
27,I didn't feed a dog...,even though I was supposed to feed him.,7,S,F1,NEG,IND,didn't,a/an,,5,OP2_wide
27,I didn't feed a dog...,because there was no dog to feed. ,3,S,F2,NEG,IND,didn't,a/an,,11,OP1_wide
27,I starved a dog...,even though I was supposed to feed him.,6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,9,NA_CONTROL
27,I didn't feed a dog...,even though I was supposed to feed him.,7,S,F1,NEG,IND,didn't,a/an,,5,OP2_wide
27,I didn't feed a dog...,because there was no dog to feed. ,7,S,F2,NEG,IND,didn't,a/an,,11,OP1_wide
27,I starved a dog...,because there was no dog to feed. ,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,Makes no sense ,22,NA_CONTROL
27,I didn't feed a dog...,even though I was supposed to feed him.,6,S,F1,NEG,IND,didn't,a/an,,5,OP2_wide
27,I didn't feed a dog...,because there was no dog to feed. ,6,S,F2,NEG,IND,didn't,a/an,,11,OP1_wide
27,I starved a dog...,because there was no dog to feed. ,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,22,NA_CONTROL
27,I starved a dog...,even though I was supposed to feed him.,3,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,Odd but possible and hopefully unintentional,9,NA_CONTROL
27,I starved a dog...,even though I was supposed to feed him.,3,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,Not feeding a dog would starve him but itâ€™s an unusual sentence ,9,NA_CONTROL
27,I starved a dog...,even though I was supposed to feed him.,7,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,9,NA_CONTROL
27,I starved a dog...,because there was no dog to feed. ,3,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,"Its a truism, but makes no sense to say",22,NA_CONTROL
27,I starved a dog...,even though I was supposed to feed him.,6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,9,NA_CONTROL
27,I starved a dog...,even though I was supposed to feed him.,5,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,9,NA_CONTROL
27,I didn't feed a dog...,even though I was supposed to feed him.,7,S,F1,NEG,IND,didn't,a/an,,5,OP2_wide
27,I didn't feed a dog...,because there was no dog to feed. ,7,S,F2,NEG,IND,didn't,a/an,,11,OP1_wide
27,I starved a dog...,even though I was supposed to feed him.,6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,sounds natural as an explanation but is unpleasant ,9,NA_CONTROL
27,I starved a dog...,because there was no dog to feed. ,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,22,NA_CONTROL
27,I starved a dog...,even though I was supposed to feed him.,7,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,9,NA_CONTROL
27,I didn't feed a dog...,even though I was supposed to feed him.,5,S,F1,NEG,IND,didn't,a/an,,5,OP2_wide
27,I didn't feed a dog...,because there was no dog to feed. ,6,S,F2,NEG,IND,didn't,a/an,,11,OP1_wide
28,I didn't remember a joke told on the TV show Hannibal...,mostly because it's a serious drama with barely any jokes.,3,S,F2,NEG,IND,didn't,a/an,"I understand the statement, but very few people would express it that way. ",15,OP1_wide
28,I forgot a joke told on the TV show Hannibal...,mostly because it's a serious drama with barely any jokes.,2,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,23,NA_CONTROL
28,I forgot a joke told on the TV show Hannibal...,even though the joke was really funny.,6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,13,NA_CONTROL
28,I forgot a joke told on the TV show Hannibal...,even though the joke was really funny.,6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,13,NA_CONTROL
28,I forgot a joke told on the TV show Hannibal...,even though the joke was really funny.,5,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,13,NA_CONTROL
28,I didn't remember a joke told on the TV show Hannibal...,even though the joke was really funny.,7,S,F1,NEG,IND,didn't,a/an,,21,OP2_wide
28,I didn't remember a joke told on the TV show Hannibal...,even though the joke was really funny.,5,S,F1,NEG,IND,didn't,a/an,Being scattered brain happens to everyone.,21,OP2_wide
28,I didn't remember a joke told on the TV show Hannibal...,mostly because it's a serious drama with barely any jokes.,3,S,F2,NEG,IND,didn't,a/an,,15,OP1_wide
28,I forgot a joke told on the TV show Hannibal...,mostly because it's a serious drama with barely any jokes.,3,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,23,NA_CONTROL
28,I didn't remember a joke told on the TV show Hannibal...,even though the joke was really funny.,7,S,F1,NEG,IND,didn't,a/an,,21,OP2_wide
